content_id,genre_id
CNT00819,GEN09
CNT00819,GEN06
CNT00820,GEN11
CNT00821,GEN02
CNT00822,GEN03
CNT00823,GEN07
CNT00824,GEN02
CNT00824,GEN05
CNT00824,GEN13
CNT00825,GEN08
CNT00826,GEN10
CNT00827,GEN15
CNT00828,GEN04
CNT00828,GEN02
CNT00828,GEN03
CNT00829,GEN08
CNT00829,GEN03
CNT00830,GEN08
CNT00830,GEN02
CNT00831,GEN14
CNT00831,GEN06
CNT00832,GEN12
CNT00832,GEN02
CNT00833,GEN05
CNT00834,GEN14
CNT00834,GEN03
CNT00835,GEN15
CNT00835,GEN12
CNT00836,GEN13
CNT00836,GEN06
CNT00837,GEN02
CNT00838,GEN13
CNT00838,GEN03
CNT00838,GEN04
CNT00839,GEN01
CNT00839,GEN06
CNT00840,GEN06
CNT00840,GEN08
CNT00841,GEN09
CNT00841,GEN03
CNT00842,GEN02
CNT00842,GEN15
CNT00843,GEN12
CNT00844,GEN09
CNT00844,GEN07
CNT00845,GEN14
CNT00845,GEN10
CNT00846,GEN06
CNT00847,GEN08
CNT00847,GEN15
CNT00848,GEN06
CNT00848,GEN03
CNT00849,GEN13
CNT00849,GEN09
CNT00850,GEN03
CNT00850,GEN13
CNT00851,GEN07
CNT00851,GEN09
CNT00851,GEN01
CNT00852,GEN09
CNT00852,GEN03
CNT00853,GEN03
CNT00854,GEN12
CNT00855,GEN09
CNT00856,GEN14
CNT00856,GEN02
CNT00857,GEN11
CNT00858,GEN05
CNT00858,GEN03
CNT00858,GEN11
CNT00859,GEN09
CNT00860,GEN11
CNT00861,GEN10
CNT00862,GEN11
CNT00863,GEN15
CNT00863,GEN10
CNT00864,GEN15
CNT00865,GEN14
CNT00865,GEN15
CNT00866,GEN01
CNT00867,GEN13
CNT00867,GEN10
CNT00867,GEN05
CNT00868,GEN13
CNT00868,GEN10
CNT00869,GEN11
CNT00870,GEN15
CNT00871,GEN05
CNT00871,GEN11
CNT00872,GEN08
CNT00872,GEN04
CNT00872,GEN13
CNT00873,GEN07
CNT00873,GEN05
CNT00874,GEN12
CNT00875,GEN08
CNT00876,GEN08
CNT00877,GEN10
CNT00878,GEN14
CNT00879,GEN12
CNT00879,GEN14
CNT00880,GEN07
CNT00881,GEN06
CNT00882,GEN02
CNT00883,GEN08
CNT00884,GEN08
CNT00885,GEN02
CNT00886,GEN07
CNT00887,GEN07
CNT00887,GEN04
CNT00888,GEN15
CNT00888,GEN03
CNT00888,GEN06
CNT00889,GEN12
CNT00889,GEN06
CNT00889,GEN04
CNT00890,GEN08
CNT00890,GEN09
CNT00891,GEN15
CNT00892,GEN01
CNT00893,GEN07
CNT00894,GEN04
CNT00895,GEN06
CNT00896,GEN05
CNT00897,GEN15
CNT00898,GEN11
CNT00898,GEN08
CNT00899,GEN01
CNT00900,GEN07
CNT00900,GEN03
CNT00901,GEN12
CNT00901,GEN06
CNT00902,GEN06
CNT00902,GEN01
CNT00903,GEN10
CNT00904,GEN06
CNT00904,GEN09
CNT00905,GEN07
CNT00906,GEN13
CNT00907,GEN14
CNT00908,GEN11
CNT00908,GEN10
CNT00908,GEN02
CNT00909,GEN02
CNT00910,GEN13
CNT00911,GEN09
CNT00911,GEN06
CNT00911,GEN13
CNT00912,GEN10
CNT00913,GEN09
CNT00914,GEN01
CNT00915,GEN06
CNT00916,GEN09
CNT00916,GEN08
CNT00917,GEN15
CNT00918,GEN06
CNT00919,GEN06
CNT00919,GEN03
CNT00919,GEN07
CNT00920,GEN12
CNT00920,GEN14
CNT00920,GEN05
CNT00921,GEN09
CNT00921,GEN14
CNT00922,GEN08
CNT00923,GEN05
CNT00923,GEN08
CNT00924,GEN06
CNT00924,GEN15
CNT00925,GEN07
CNT00925,GEN10
CNT00926,GEN15
CNT00927,GEN12
CNT00927,GEN11
CNT00928,GEN08
CNT00929,GEN11
CNT00930,GEN13
CNT00930,GEN10
CNT00931,GEN12
CNT00931,GEN01
CNT00932,GEN03
CNT00932,GEN09
CNT00933,GEN10
CNT00933,GEN13
CNT00934,GEN03
CNT00934,GEN14
CNT00935,GEN01
CNT00935,GEN10
CNT00936,GEN02
CNT00936,GEN04
CNT00936,GEN01
CNT00937,GEN07
CNT00938,GEN12
CNT00939,GEN09
CNT00940,GEN15
CNT00940,GEN08
CNT00941,GEN12
CNT00941,GEN15
CNT00942,GEN03
CNT00943,GEN09
CNT00944,GEN11
CNT00945,GEN07
CNT00946,GEN03
CNT00947,GEN09
CNT00948,GEN06
CNT00949,GEN14
CNT00949,GEN12
CNT00950,GEN13
CNT00950,GEN12
CNT00951,GEN08
CNT00952,GEN04
CNT00953,GEN05
CNT00954,GEN05
CNT00955,GEN12
CNT00955,GEN04
CNT00956,GEN08
CNT00956,GEN06
CNT00957,GEN09
CNT00958,GEN13
CNT00958,GEN12
CNT00958,GEN05
CNT00959,GEN10
CNT00960,GEN07
CNT00960,GEN15
CNT00961,GEN13
CNT00961,GEN15
CNT00962,GEN01
CNT00963,GEN12
CNT00964,GEN15
CNT00965,GEN05
CNT00966,GEN04
CNT00966,GEN15
CNT00967,GEN05
CNT00967,GEN09
CNT00968,GEN03
CNT00968,GEN02
CNT00969,GEN10
CNT00969,GEN04
CNT00970,GEN11
CNT00971,GEN04
CNT00971,GEN11
CNT00971,GEN15
CNT00972,GEN07
CNT00973,GEN08
CNT00974,GEN13
CNT00975,GEN09
CNT00976,GEN03
CNT00976,GEN07
CNT00976,GEN11
CNT00977,GEN15
CNT00977,GEN08
CNT00977,GEN14
CNT00978,GEN13
CNT00978,GEN05
CNT00979,GEN11
CNT00980,GEN13
CNT00981,GEN10
CNT00982,GEN12
CNT00983,GEN15
CNT00983,GEN01
CNT00984,GEN03
CNT00984,GEN07
CNT00984,GEN15
CNT00985,GEN01
CNT00985,GEN14
CNT00985,GEN07
CNT00986,GEN03
CNT00986,GEN12
CNT00987,GEN15
CNT00987,GEN05
CNT00987,GEN01
CNT00988,GEN10
CNT00989,GEN15
CNT00989,GEN06
CNT00990,GEN11
CNT00991,GEN08
CNT00992,GEN03
CNT00992,GEN14
CNT00993,GEN05
CNT00994,GEN02
CNT00995,GEN12
CNT00996,GEN05
CNT00997,GEN01
CNT00997,GEN12
CNT00998,GEN05
CNT00999,GEN13
CNT00999,GEN04
CNT01000,GEN14
CNT01001,GEN07
CNT01001,GEN14
CNT01002,GEN06
CNT01003,GEN11
CNT01004,GEN03
CNT01005,GEN15
CNT01006,GEN05
CNT01007,GEN08
CNT01008,GEN06
CNT01008,GEN05
CNT01009,GEN10
CNT01009,GEN01
CNT01010,GEN06
CNT01011,GEN01
CNT01011,GEN11
CNT01012,GEN05
CNT01013,GEN11
CNT01014,GEN15
CNT01015,GEN13
CNT01015,GEN05
CNT01016,GEN11
CNT01016,GEN05
CNT01017,GEN04
CNT01018,GEN03
CNT01019,GEN08
CNT01020,GEN10
CNT01020,GEN06
CNT01021,GEN09
CNT01022,GEN13
CNT01022,GEN09
CNT01022,GEN15
CNT01023,GEN04
CNT01023,GEN13
CNT01024,GEN13
CNT01025,GEN13
CNT01025,GEN02
CNT01026,GEN09
CNT01027,GEN02
CNT01027,GEN10
CNT01028,GEN14
CNT01029,GEN09
CNT01030,GEN09
CNT01031,GEN06
CNT01032,GEN08
CNT01032,GEN02
CNT01033,GEN12
CNT01033,GEN10
CNT01034,GEN15
CNT01035,GEN13
CNT01036,GEN03
CNT01037,GEN08
CNT01038,GEN09
CNT01038,GEN08
CNT01039,GEN05
CNT01039,GEN12
CNT01040,GEN05
CNT01041,GEN12
CNT01041,GEN04
CNT01042,GEN01
CNT01042,GEN07
CNT01043,GEN02
CNT01044,GEN01
CNT01045,GEN02
CNT01045,GEN08
CNT01045,GEN01
CNT01046,GEN03
CNT01047,GEN13
CNT01047,GEN11
CNT01048,GEN11
CNT01048,GEN07
CNT01048,GEN06
CNT01049,GEN07
CNT01049,GEN08
CNT01049,GEN15
CNT01050,GEN11
CNT01051,GEN14
CNT01051,GEN09
CNT01051,GEN03
CNT01052,GEN06
CNT01052,GEN02
CNT01053,GEN09
CNT01054,GEN03
CNT01055,GEN04
CNT01055,GEN14
CNT01056,GEN01
CNT01057,GEN08
CNT01057,GEN11
CNT01057,GEN12
CNT01058,GEN09
CNT01059,GEN04
CNT01060,GEN06
CNT01061,GEN04
CNT01062,GEN12
CNT01062,GEN13
CNT01062,GEN02
CNT01063,GEN11
CNT01064,GEN13
CNT01065,GEN15
CNT01065,GEN01
CNT01065,GEN04
CNT01066,GEN02
CNT01067,GEN08
CNT01067,GEN10
CNT01068,GEN14
CNT01068,GEN01
CNT01069,GEN01
CNT01070,GEN04
CNT01071,GEN13
CNT01072,GEN01
CNT01072,GEN03
CNT01073,GEN05
CNT01074,GEN15
CNT01075,GEN06
CNT01075,GEN10
CNT01076,GEN11
CNT01076,GEN14
CNT01077,GEN05
CNT01078,GEN11
CNT01078,GEN09
CNT01079,GEN05
CNT01080,GEN09
CNT01081,GEN15
CNT01081,GEN12
CNT01081,GEN03
CNT01082,GEN07
CNT01082,GEN09
CNT01083,GEN06
CNT01084,GEN11
CNT01084,GEN07
CNT01084,GEN13
CNT01085,GEN12
CNT01086,GEN03
CNT01087,GEN03
CNT01088,GEN08
CNT01088,GEN04
CNT01089,GEN05
CNT01089,GEN14
CNT01090,GEN13
CNT01090,GEN08
CNT01091,GEN09
CNT01091,GEN07
CNT01091,GEN14
CNT01092,GEN03
CNT01092,GEN07
CNT01093,GEN04
CNT01094,GEN02
CNT01095,GEN14
CNT01095,GEN06
CNT01095,GEN02
CNT01096,GEN14
CNT01097,GEN05
CNT01098,GEN10
CNT01099,GEN14
CNT01099,GEN02
CNT01100,GEN13
CNT01101,GEN11
CNT01101,GEN09
CNT01102,GEN04
CNT01103,GEN06
CNT01103,GEN05
CNT01104,GEN01
CNT01104,GEN04
CNT01104,GEN14
CNT01105,GEN02
CNT01105,GEN12
CNT01105,GEN13
CNT01106,GEN04
CNT01107,GEN12
CNT01107,GEN04
CNT01108,GEN04
CNT01109,GEN13
CNT01109,GEN05
CNT01110,GEN09
CNT01111,GEN05
CNT01111,GEN15
CNT01112,GEN15
CNT01113,GEN02
CNT01114,GEN12
CNT01114,GEN08
CNT01115,GEN06
CNT01115,GEN04
CNT01116,GEN07
CNT01117,GEN14
CNT01118,GEN03
CNT01119,GEN09
CNT01120,GEN10
CNT01120,GEN12
CNT01120,GEN07
CNT01121,GEN04
CNT01122,GEN07
CNT01123,GEN04
CNT01123,GEN08
CNT01124,GEN11
CNT01124,GEN06
CNT01125,GEN14
CNT01126,GEN12
CNT01127,GEN08
CNT01127,GEN15
CNT01128,GEN13
CNT01129,GEN03
CNT01130,GEN08
CNT01130,GEN03
CNT01131,GEN09
CNT01131,GEN11
CNT01131,GEN01
CNT01132,GEN14
CNT01133,GEN14
CNT01133,GEN11
CNT01134,GEN01
CNT01135,GEN14
CNT01136,GEN02
CNT01136,GEN12
CNT01137,GEN04
CNT01138,GEN06
CNT01139,GEN11
CNT01140,GEN10
CNT01140,GEN08
CNT01141,GEN01
CNT01141,GEN15
CNT01142,GEN07
CNT01143,GEN09
CNT01144,GEN09
CNT01144,GEN05
CNT01145,GEN14
CNT01146,GEN07
CNT01146,GEN13
CNT01147,GEN03
CNT01147,GEN02
CNT01147,GEN14
CNT01148,GEN04
CNT01149,GEN09
CNT01150,GEN06
CNT01151,GEN07
CNT01152,GEN07
CNT01153,GEN04
CNT01154,GEN04
CNT01154,GEN05
CNT01154,GEN11
CNT01155,GEN02
CNT01155,GEN11
CNT01156,GEN11
CNT01156,GEN13
CNT01156,GEN01
CNT01157,GEN07
CNT01158,GEN08
CNT01159,GEN01
CNT01160,GEN02
CNT01160,GEN08
CNT01161,GEN11
CNT01161,GEN13
CNT01162,GEN14
CNT01163,GEN15
CNT01163,GEN09
CNT01163,GEN01
CNT01164,GEN15
CNT01165,GEN15
CNT01165,GEN10
CNT01166,GEN01
CNT01167,GEN11
CNT01167,GEN05
CNT01167,GEN09
CNT01168,GEN01
CNT01168,GEN03
CNT01169,GEN06
CNT01169,GEN01
CNT01169,GEN04
CNT01170,GEN13
CNT01170,GEN14
CNT01171,GEN07
CNT01171,GEN02
CNT01172,GEN10
CNT01173,GEN14
CNT01174,GEN11
CNT01174,GEN09
CNT01175,GEN13
CNT01176,GEN13
CNT01176,GEN12
CNT01177,GEN09
CNT01177,GEN12
CNT01178,GEN01
CNT01178,GEN02
CNT01178,GEN07
CNT01179,GEN02
CNT01180,GEN13
CNT01181,GEN10
CNT01181,GEN07
CNT01182,GEN06
CNT01182,GEN01
CNT01182,GEN11
CNT01183,GEN08
CNT01184,GEN06
CNT01185,GEN07
CNT01185,GEN15
CNT01186,GEN10
CNT01187,GEN02
CNT01187,GEN13
CNT01188,GEN13
CNT01188,GEN04
CNT01189,GEN02
CNT01189,GEN05
CNT01190,GEN12
CNT01191,GEN03
CNT01191,GEN12
CNT01192,GEN06
CNT01193,GEN01
CNT01194,GEN08
CNT01194,GEN06
CNT01194,GEN13
CNT01195,GEN03
CNT01196,GEN07
CNT01197,GEN09
CNT01198,GEN02
CNT01199,GEN06
CNT01200,GEN10
CNT01200,GEN15
CNT01201,GEN14
CNT01201,GEN07
CNT01202,GEN07
CNT01203,GEN02
CNT01204,GEN09
CNT01204,GEN04
CNT01205,GEN03
CNT01205,GEN11
CNT01206,GEN03
CNT01207,GEN05
CNT01208,GEN02
CNT01209,GEN05
CNT01210,GEN08
CNT01211,GEN06
CNT01211,GEN05
CNT01212,GEN12
CNT01212,GEN11
CNT01212,GEN08
CNT01213,GEN04
CNT01213,GEN08
CNT01214,GEN05
CNT01215,GEN07
CNT01216,GEN10
CNT01217,GEN14
CNT01218,GEN06
CNT01219,GEN14
CNT01220,GEN10
CNT01220,GEN03
CNT01221,GEN10
CNT01222,GEN04
CNT01222,GEN08
CNT01222,GEN06
CNT01223,GEN07
CNT01224,GEN05
CNT01224,GEN12
CNT01224,GEN14
CNT01225,GEN10
CNT01225,GEN13
CNT01226,GEN07
CNT01227,GEN13
CNT01228,GEN02
CNT01229,GEN04
CNT01229,GEN10
CNT01229,GEN09
CNT01230,GEN13
CNT01231,GEN12
CNT01231,GEN08
CNT01232,GEN04
CNT01232,GEN08
CNT01232,GEN13
CNT01233,GEN12
CNT01234,GEN14
CNT01235,GEN07
CNT01235,GEN11
CNT01236,GEN11
CNT01237,GEN05
CNT01238,GEN12
CNT01238,GEN07
CNT01239,GEN02
CNT01239,GEN08
CNT01240,GEN08
CNT01240,GEN10
CNT01240,GEN07
CNT01241,GEN15
CNT01242,GEN12
CNT01242,GEN07
CNT01242,GEN09
CNT01243,GEN06
CNT01244,GEN13
CNT01244,GEN09
CNT01245,GEN15
CNT01245,GEN02
CNT01246,GEN04
CNT01247,GEN06
CNT01247,GEN03
CNT01248,GEN01
CNT01248,GEN10
CNT01249,GEN11
CNT01249,GEN15
CNT01249,GEN07
CNT01250,GEN06
CNT01250,GEN13
CNT01250,GEN07
CNT01251,GEN02
CNT01252,GEN09
CNT01253,GEN09
CNT01253,GEN10
CNT01254,GEN04
CNT01254,GEN08
CNT01255,GEN08
CNT01256,GEN10
CNT01256,GEN12
CNT01257,GEN06
CNT01258,GEN08
CNT01258,GEN02
CNT01258,GEN05
CNT01259,GEN02
CNT01260,GEN12
CNT01261,GEN05
CNT01262,GEN13
CNT01263,GEN08
CNT01264,GEN02
CNT01265,GEN12
CNT01266,GEN02
CNT01267,GEN13
CNT01268,GEN01
CNT01268,GEN14
CNT01269,GEN02
CNT01270,GEN03
CNT01270,GEN12
CNT01271,GEN03
CNT01272,GEN06
CNT01272,GEN09
CNT01273,GEN08
CNT01274,GEN07
CNT01275,GEN03
CNT01275,GEN11
CNT01276,GEN07
CNT01276,GEN01
CNT01277,GEN15
CNT01277,GEN04
CNT01278,GEN07
CNT01279,GEN12
CNT01280,GEN05
CNT01281,GEN13
CNT01281,GEN15
CNT01282,GEN02
CNT01283,GEN09
CNT01283,GEN03
CNT01284,GEN04
CNT01285,GEN05
CNT01286,GEN08
CNT01286,GEN09
CNT01287,GEN06
CNT01287,GEN10
CNT01287,GEN07
CNT01288,GEN10
CNT01288,GEN02
CNT01289,GEN14
CNT01290,GEN03
CNT01291,GEN12
CNT01291,GEN13
CNT01292,GEN10
CNT01293,GEN11
CNT01293,GEN03
CNT01294,GEN04
CNT01295,GEN03
CNT01296,GEN03
CNT01297,GEN07
CNT01298,GEN10
CNT01298,GEN07
CNT01299,GEN08
CNT01300,GEN12
CNT01300,GEN11
CNT01301,GEN03
CNT01301,GEN09
CNT01301,GEN15
CNT01302,GEN03
CNT01303,GEN14
CNT01304,GEN01
CNT01305,GEN01
CNT01305,GEN08
CNT01306,GEN14
CNT01307,GEN09
CNT01308,GEN08
CNT01309,GEN08
CNT01310,GEN14
CNT01311,GEN03
CNT01312,GEN01
CNT01313,GEN04
CNT01313,GEN05
CNT01314,GEN04
CNT01315,GEN03
CNT01316,GEN10
CNT01316,GEN12
CNT01317,GEN08
CNT01317,GEN09
CNT01318,GEN10
CNT01319,GEN13
CNT01320,GEN06
CNT01321,GEN13
CNT01322,GEN12
CNT01323,GEN04
CNT01324,GEN02
CNT01324,GEN12
CNT01324,GEN11
CNT01325,GEN05
CNT01325,GEN14
CNT01326,GEN08
CNT01326,GEN05
CNT01326,GEN06
CNT01327,GEN02
CNT01327,GEN08
CNT01328,GEN02
CNT01328,GEN13
CNT01329,GEN04
CNT01329,GEN13
CNT01330,GEN12
CNT01330,GEN06
CNT01331,GEN10
CNT01331,GEN11
CNT01332,GEN10
CNT01333,GEN04
CNT01334,GEN13
CNT01334,GEN01
CNT01335,GEN09
CNT01335,GEN05
CNT01336,GEN03
CNT01336,GEN06
CNT01337,GEN05
CNT01337,GEN15
CNT01337,GEN10
CNT01338,GEN14
CNT01339,GEN15
CNT01340,GEN02
CNT01340,GEN03
CNT01341,GEN13
CNT01341,GEN07
CNT01341,GEN01
CNT01342,GEN14
CNT01342,GEN11
CNT01342,GEN03
CNT01343,GEN03
CNT01343,GEN04
CNT01344,GEN06
CNT01345,GEN13
CNT01345,GEN14
CNT01346,GEN08
CNT01346,GEN03
CNT01347,GEN05
CNT01347,GEN11
CNT01348,GEN08
CNT01349,GEN13
CNT01350,GEN02
CNT01350,GEN07
CNT01351,GEN05
CNT01352,GEN15
CNT01352,GEN06
CNT01353,GEN08
CNT01354,GEN01
CNT01355,GEN14
CNT01355,GEN12
CNT01356,GEN08
CNT01357,GEN12
CNT01357,GEN06
CNT01358,GEN13
CNT01358,GEN09
CNT01359,GEN07
CNT01360,GEN08
CNT01360,GEN05
CNT01361,GEN05
CNT01362,GEN10
CNT01363,GEN14
CNT01364,GEN06
CNT01365,GEN13
CNT01365,GEN01
CNT01366,GEN11
CNT01367,GEN08
CNT01367,GEN01
CNT01368,GEN14
CNT01369,GEN08
CNT01370,GEN07
CNT01371,GEN12
CNT01372,GEN15
CNT01372,GEN11
CNT01372,GEN05
CNT01373,GEN15
CNT01374,GEN02
CNT01374,GEN11
CNT01375,GEN02
CNT01376,GEN15
CNT01377,GEN01
CNT01377,GEN07
CNT01378,GEN12
CNT01378,GEN15
CNT01379,GEN07
CNT01379,GEN11
CNT01380,GEN02
CNT01381,GEN08
CNT01382,GEN10
CNT01383,GEN11
CNT01384,GEN01
CNT01385,GEN14
CNT01385,GEN02
CNT01386,GEN07
CNT01386,GEN12
CNT01386,GEN03
CNT01387,GEN04
CNT01388,GEN12
CNT01389,GEN02
CNT01389,GEN06
CNT01390,GEN05
CNT01391,GEN13
CNT01392,GEN14
CNT01392,GEN03
CNT01393,GEN11
CNT01393,GEN03
CNT01394,GEN10
CNT01395,GEN11
CNT01396,GEN06
CNT01397,GEN11
CNT01397,GEN12
CNT01398,GEN07
CNT01399,GEN08
CNT01399,GEN14
CNT01400,GEN15
CNT01401,GEN13
CNT01402,GEN12
CNT01403,GEN07
CNT01404,GEN03
CNT01405,GEN11
CNT01406,GEN09
CNT01407,GEN12
CNT01407,GEN10
CNT01408,GEN12
CNT01409,GEN14
CNT01410,GEN05
CNT01410,GEN04
CNT01411,GEN09
CNT01412,GEN07
CNT01413,GEN01
CNT01414,GEN13
CNT01414,GEN04
CNT01415,GEN02
CNT01416,GEN11
CNT01417,GEN09
CNT01417,GEN01
CNT01418,GEN15
CNT01418,GEN06
CNT01418,GEN03
CNT01419,GEN14
CNT01420,GEN06
CNT01420,GEN09
CNT01421,GEN13
CNT01421,GEN08
CNT01422,GEN13
CNT01422,GEN02
CNT01422,GEN01
CNT01423,GEN01
CNT01423,GEN05
CNT01424,GEN15
CNT01425,GEN13
CNT01426,GEN05
CNT01427,GEN09
CNT01427,GEN13
CNT01428,GEN12
CNT01429,GEN11
CNT01430,GEN10
CNT01431,GEN02
CNT01432,GEN09
CNT01433,GEN13
CNT01433,GEN03
CNT01433,GEN09
CNT01434,GEN10
CNT01435,GEN14
CNT01435,GEN11
CNT01436,GEN02
CNT01436,GEN05
CNT01437,GEN12
CNT01437,GEN14
CNT01438,GEN04
CNT01439,GEN07
CNT01440,GEN10
CNT01441,GEN05
CNT01441,GEN11
CNT01442,GEN12
CNT01442,GEN03
CNT01443,GEN12
CNT01444,GEN01
CNT01445,GEN06
CNT01446,GEN13
CNT01447,GEN05
CNT01447,GEN03
CNT01448,GEN12
CNT01449,GEN05
CNT01449,GEN12
CNT01450,GEN13
CNT01450,GEN01
CNT01451,GEN07
CNT01452,GEN02
CNT01453,GEN10
CNT01454,GEN08
CNT01454,GEN15
CNT01455,GEN01
CNT01456,GEN10
CNT01457,GEN03
CNT01458,GEN02
CNT01459,GEN11
CNT01459,GEN12
CNT01460,GEN12
CNT01461,GEN01
CNT01462,GEN01
CNT01462,GEN04
CNT01463,GEN06
CNT01464,GEN03
CNT01465,GEN14
CNT01466,GEN13
CNT01467,GEN12
CNT01467,GEN11
CNT01467,GEN07
CNT01468,GEN04
CNT01469,GEN12
CNT01470,GEN14
CNT01471,GEN06
CNT01472,GEN11
CNT01473,GEN03
CNT01473,GEN04
CNT01473,GEN13
CNT01474,GEN01
CNT01475,GEN02
CNT01475,GEN08
CNT01475,GEN05
CNT01476,GEN05
CNT01476,GEN06
CNT01477,GEN08
CNT01478,GEN04
CNT01479,GEN13
CNT01480,GEN10
CNT01481,GEN06
CNT01482,GEN08
CNT01482,GEN13
CNT01483,GEN12
CNT01483,GEN09
CNT01484,GEN04
CNT01484,GEN03
CNT01485,GEN07
CNT01486,GEN09
CNT01487,GEN14
CNT01488,GEN01
CNT01488,GEN06
CNT01489,GEN11
CNT01490,GEN12
CNT01491,GEN02
CNT01491,GEN04
CNT01492,GEN04
CNT01493,GEN01
CNT01494,GEN03
CNT01494,GEN12
CNT01494,GEN05
CNT01495,GEN15
CNT01496,GEN14
CNT01497,GEN12
CNT01498,GEN08
CNT01498,GEN12
CNT01499,GEN02
CNT01500,GEN11
CNT01501,GEN02
CNT01501,GEN10
CNT01502,GEN07
CNT01502,GEN11
CNT01503,GEN04
CNT01503,GEN05
CNT01503,GEN14
CNT01504,GEN15
CNT01504,GEN13
CNT01505,GEN14
CNT01506,GEN06
CNT01506,GEN08
CNT01507,GEN02
CNT01508,GEN03
CNT01508,GEN13
CNT01508,GEN14
CNT01509,GEN03
CNT01509,GEN02
CNT01510,GEN08
CNT01511,GEN02
CNT01512,GEN13
CNT01513,GEN05
CNT01514,GEN14
CNT01515,GEN03
CNT01516,GEN05
CNT01516,GEN14
CNT01517,GEN10
CNT01517,GEN01
CNT01518,GEN14
CNT01519,GEN02
CNT01520,GEN06
CNT01520,GEN07
CNT01521,GEN11
CNT01522,GEN14
CNT01523,GEN01
CNT01523,GEN07
CNT01523,GEN08
CNT01524,GEN09
CNT01524,GEN04
CNT01525,GEN02
CNT01526,GEN03
CNT01526,GEN02
CNT01527,GEN14
CNT01528,GEN04
CNT01528,GEN03
CNT01529,GEN07
CNT01530,GEN11
CNT01531,GEN02
CNT01531,GEN10
CNT01531,GEN14
CNT01532,GEN14
CNT01533,GEN02
CNT01534,GEN11
CNT01535,GEN03
CNT01536,GEN14
CNT01537,GEN06
CNT01537,GEN02
CNT01538,GEN08
CNT01539,GEN15
CNT01540,GEN14
CNT01540,GEN12
CNT01541,GEN01
CNT01542,GEN07
CNT01543,GEN04
CNT01544,GEN05
CNT01544,GEN15
CNT01544,GEN08
CNT01545,GEN01
CNT01545,GEN10
CNT01546,GEN04
CNT01546,GEN11
CNT01547,GEN07
CNT01548,GEN08
CNT01548,GEN01
CNT01549,GEN07
CNT01550,GEN04
CNT01551,GEN13
CNT01551,GEN09
CNT01552,GEN13
CNT01553,GEN01
CNT01554,GEN13
CNT01554,GEN12
CNT01554,GEN06
CNT01555,GEN13
CNT01556,GEN15
CNT01557,GEN06
CNT01557,GEN07
CNT01558,GEN01
CNT01559,GEN04
CNT01560,GEN13
CNT01561,GEN01
CNT01561,GEN13
CNT01562,GEN09
CNT01562,GEN06
CNT01562,GEN13
CNT01563,GEN04
CNT01563,GEN03
CNT01564,GEN11
CNT01565,GEN09
CNT01566,GEN15
CNT01566,GEN12
CNT01567,GEN04
CNT01568,GEN13
CNT01568,GEN07
CNT01569,GEN14
CNT01570,GEN03
CNT01570,GEN15
CNT01570,GEN04
CNT01571,GEN13
CNT01571,GEN12
CNT01572,GEN15
CNT01572,GEN10
CNT01573,GEN12
CNT01574,GEN10
CNT01575,GEN10
CNT01575,GEN04
CNT01576,GEN13
CNT01576,GEN08
CNT01577,GEN03
CNT01578,GEN02
CNT01579,GEN10
CNT01580,GEN09
CNT01581,GEN06
CNT01582,GEN04
CNT01582,GEN13
CNT01582,GEN03
CNT01583,GEN03
CNT01584,GEN14
CNT01584,GEN15
CNT01584,GEN06
CNT01585,GEN03
CNT01586,GEN15
CNT01586,GEN03
CNT01587,GEN14
CNT01587,GEN09
CNT01588,GEN02
CNT01588,GEN06
CNT01589,GEN11
CNT01589,GEN07
CNT01590,GEN06
CNT01590,GEN05
CNT01591,GEN03
CNT01592,GEN07
CNT01592,GEN13
CNT01593,GEN08
CNT01593,GEN11
CNT01594,GEN12
CNT01595,GEN12
CNT01595,GEN10
CNT01595,GEN13
CNT01596,GEN11
CNT01597,GEN03
CNT01597,GEN07
CNT01598,GEN12
CNT01599,GEN03
CNT01600,GEN12
CNT01600,GEN10
CNT01601,GEN13
CNT01602,GEN01
CNT01602,GEN03
CNT01602,GEN10
CNT01603,GEN13
CNT01604,GEN04
CNT01604,GEN11
CNT01604,GEN10
CNT01605,GEN08
CNT01606,GEN12
CNT01607,GEN06
CNT01608,GEN03
CNT01608,GEN11
CNT01608,GEN02
CNT01609,GEN11
CNT01609,GEN15
CNT01610,GEN06
CNT01610,GEN08
CNT01611,GEN04
CNT01612,GEN02
CNT01613,GEN13
CNT01614,GEN01
CNT01615,GEN08
CNT01616,GEN03
CNT01616,GEN07
CNT01617,GEN07
CNT01618,GEN07
CNT01619,GEN08
CNT01620,GEN10
CNT01620,GEN11
CNT01621,GEN04
CNT01621,GEN03
CNT01622,GEN13
CNT01623,GEN05
CNT01623,GEN01
CNT01624,GEN02
CNT01625,GEN03
CNT01626,GEN03
CNT01626,GEN12
CNT01627,GEN15
CNT01628,GEN06
CNT01628,GEN10
CNT01628,GEN14
CNT01629,GEN12
CNT01629,GEN01
CNT01630,GEN11
CNT01631,GEN15
CNT01632,GEN01
CNT01633,GEN04
CNT01634,GEN07
CNT01634,GEN12
CNT01634,GEN09
CNT01635,GEN12
CNT01635,GEN09
CNT01636,GEN05
CNT01637,GEN02
CNT01638,GEN10
CNT01639,GEN08
CNT01640,GEN06
CNT01641,GEN02
CNT01642,GEN11
CNT01643,GEN08
CNT01643,GEN04
CNT01644,GEN04
CNT01645,GEN05
